tradeN;symbol;type;shares;entrySignal;entryTime;entryPrice;exitSignal;exitTime;exitPrice;profit;runUp;drawDown
6540;92_DIA_1D_L_A,<br>DIA (1 Day );Long;65;Entry;2013-05-24 12:00:00 AM;152.16;ProfX;2013-05-29 12:00:00 AM;152.84;41.7;182.05;-29.2
6541;96_TLT_1D_S_A,<br>TLT (1 Day );Short;86;Entry;2013-05-23 12:00:00 AM;117.15;ProfX;2013-05-29 12:00:00 AM;115.12;172.08;285.13;-24.47
6542;1_SPX_1D_L_A,<br>SPY (1 Day );Long;60;JuneLong;2013-05-23 12:00:00 AM;164.16;L_ProfExit;2013-05-30 12:00:00 AM;165.35;68.9;215.95;-14.45
6543;51_GDX_1D_L_A,<br>GDX (1 Day );Long;88;Entry;2013-05-23 12:00:00 AM;28.24;PTx;2013-05-30 12:00:00 AM;29.92;145.34;146.59;-108.61
6544;93_DIA_1D_L_A,<br>DIA (1 Day );Long;65;Entry;2013-05-21 12:00:00 AM;153.28;TimeX;2013-05-30 12:00:00 AM;153.1;-14.2;119.65;-113.7
6545;3_QQQ_1D_L_A,<br>QQQ (1 Day );Long;135;Entry;2013-05-22 12:00:00 AM;74.36;TimeX;2013-05-31 12:00:00 AM;73.25;-152.35;78.4;-217.25
6546;4_DIA_1D_L_A,<br>DIA (1 Day );Long;65;Entry;2013-05-28 12:00:00 AM;154.21;SLx;2013-05-31 12:00:00 AM;151.02;-209.85;48.8;-208.6
6547;49_GDX_1D_L_A,<br>GDX (1 Day );Long;359;Entry;2013-05-24 12:00:00 AM;27.75;TimeX;2013-05-31 12:00:00 AM;29.5;625.75;842.4;-263.32
6548;22_SPY_1D_L_A,<br>SPY (1 Day );Long;60;Entry;2013-05-28 12:00:00 AM;167.04;SLx;2013-06-03 12:00:00 AM;163.08;-240.099999999999;43.15;-238.85
6549;57_SMH_1D_L_A,<br>SMH (1 Day );Long;523;Entry;2013-05-29 12:00:00 AM;19.04;ProfX;2013-06-03 12:00:00 AM;19.3;133.480000000001;239.33;-27.4
6550;64_QQQ_1D_L_A,<br>QQQ (1 Day );Long;136;Entry;2013-05-28 12:00:00 AM;74.27;TLx;2013-06-03 12:00:00 AM;72.47;-247.3;35.47;-246.05
6551;43_SPX_3D_L_A,<br>SPY (3 Days );Long;60;Entry;2013-05-24 12:00:00 AM;164.47;TimeX;2013-06-04 12:00:00 AM;163.56;-57.1;197.35;-109.85
6552;79_SMH_1D_L_A,<br>SMH (1 Day );Long;523;Entry;2013-05-29 12:00:00 AM;19.04;ProfX;2013-06-04 12:00:00 AM;19.39;180.550000000001;312.55;-27.4
6553;80_SMH_1D_L_A,<br>SMH (1 Day );Long;527;Entry;2013-05-24 12:00:00 AM;18.94;ProfX;2013-06-04 12:00:00 AM;19.39;234.65;367.65;-90.84
6554;97_TLT_1D_S_A,<br>TLT (1 Day );Short;88;Entry;2013-05-29 12:00:00 AM;114.62;TimeX;2013-06-04 12:00:00 AM;113.72;76.700000000001;126.35;-77.81
6555;11_XLF_1D_S_A,<br>XLF (1 Day );Long;620;Entry;2013-06-03 12:00:00 AM;16.18;TLx;2013-06-05 12:00:00 AM;15.67;-318.7;42.15;-317.45
6556;26_XLF_1D_L_A,<br>XLF (1 Day );Long;620;Entry;2013-06-03 12:00:00 AM;16.18;TLx;2013-06-05 12:00:00 AM;15.67;-318.7;42.15;-317.45
6557;39_SPY_1D_L_A,<br>SPY (1 Day );Long;60;Entry;2013-05-28 12:00:00 AM;167.04;SLx;2013-06-05 12:00:00 AM;161.97;-306.7;43.15;-305.45
6558;49_GDX_1D_L_A,<br>GDX (1 Day );Long;339;Entry;2013-06-03 12:00:00 AM;29.8;ProfX;2013-06-05 12:00:00 AM;29.93;41.57;263.17;-136.85
6559;54_QQQ_1D_L_A,<br>QQQ (1 Day );Long;136;Entry;2013-06-04 12:00:00 AM;73.53;SLx;2013-06-05 12:00:00 AM;72.11;-195.62;38.19;-194.37
6560;59_HYG_1D_L_A,<br>XLF (1 Day );Long;618;Entry;2013-05-29 12:00:00 AM;16.1;TLx;2013-06-05 12:00:00 AM;15.85;-157.000000000001;208.87;-155.75
6561;61_QQQ_1D_L_A,<br>QQQ (1 Day );Long;136;Entry;2013-05-28 12:00:00 AM;74.27;TLx;2013-06-05 12:00:00 AM;72.1;-297.619999999998;35.47;-296.37
6562;69_FXI_1D_L_A,<br>FXI (1 Day );Long;269;Entry;2013-05-24 12:00:00 AM;36.61;SLx;2013-06-05 12:00:00 AM;35.65;-260.74;227.4;-259.49
6563;98_TLT_1D_S_A,<br>TLT (1 Day );Short;88;Entry;2013-05-29 12:00:00 AM;114.62;TimeX;2013-06-05 12:00:00 AM;115.29;-61.46;126.35;-77.81
6564;12_KRE_1D_L_A,<br>KRE (1 Day );Long;305;Entry;2013-06-03 12:00:00 AM;32.95;SLx;2013-06-06 12:00:00 AM;31.94;-310.55;32.3;-309.3
6565;63_QQQ_1D_L_A,<br>QQQ (1 Day );Long;135;Entry;2013-05-31 12:00:00 AM;73.65;TLx;2013-06-06 12:00:00 AM;71.93;-234.7;74.35;-233.45
6566;83_SPX_2D_L_A,<br>SPY (2 Days );Long;60;Entry;2013-05-29 12:00:00 AM;167.04;TLx;2013-06-06 12:00:00 AM;160.87;-372.699999999999;43.15;-371.45
6567;19_XLK_1D_L_A,<br>XLK (1 Day );Long;300;Entry;2013-06-06 12:00:00 AM;31.38;ProfX;2013-06-07 12:00:00 AM;31.73;102.5;112.75;-82.25
6568;25_XLK_1D_L_A,<br>XLK (1 Day );Long;319;Entry;2013-06-06 12:00:00 AM;31.38;ProfX;2013-06-07 12:00:00 AM;31.73;109.15;119.97;-87.38
6569;41_SPY_1D_L_A,<br>SPY (1 Day );Long;62;Entry;2013-06-06 12:00:00 AM;161.2;PTx;2013-06-07 12:00:00 AM;164.86;224.42;225.67;-60.15
6570;44_SPX_3D_L_A,<br>SPY (3 Days );Long;61;Entry;2013-06-04 12:00:00 AM;163.83;SLx;2013-06-07 12:00:00 AM;160.4;-211.73;76.22;-210.48
6571;89_DIA_1D_L_A,<br>DIA (1 Day );Long;67;Entry;2013-06-06 12:00:00 AM;149.38;PTx;2013-06-07 12:00:00 AM;152.2;186.440000000001;187.69;-72.94
6572;7_XBI_1D_L_A,<br>XBI (1 Day );Long;285;Entry;2013-06-06 12:00:00 AM;35.11;PTx;2013-06-10 12:00:00 AM;37;536.15;537.4;-49.7
6573;24_XBI_1D_L_A,<br>XBI (1 Day );Long;285;Entry;2013-06-06 12:00:00 AM;35.11;PTx;2013-06-10 12:00:00 AM;37;536.15;537.4;-49.7
6574;30_XLK_1D_L_A,<br>XLK (1 Day );Long;319;Entry;2013-06-06 12:00:00 AM;31.38;PTx;2013-06-10 12:00:00 AM;31.87;153.810000000001;155.06;-87.38
6575;61_QQQ_1D_L_A,<br>QQQ (1 Day );Long;139;Entry;2013-06-06 12:00:00 AM;72.15;PTx;2013-06-10 12:00:00 AM;73.64;204.609999999999;205.86;-95.77
6576;81_IWM_1D_L_A,<br>IWM (1 Day );Long;102;Entry;2013-06-03 12:00:00 AM;98.14;ProfX;2013-06-10 12:00:00 AM;98.8;64.82;106.87;-247.07
6577;82_SPX_2D_L_A,<br>SPY (2 Days );Long;61;Entry;2013-06-04 12:00:00 AM;163.83;TimeX;2013-06-10 12:00:00 AM;164.8;56.67;94.52;-219.63
6578;6_GDX_1D_L_A,<br>GDX (1 Day );Long;334;Entry;2013-06-06 12:00:00 AM;29.93;TLx;2013-06-11 12:00:00 AM;28.41;-510.18;185.79;-508.93
6579;17_SPY_1D_L_A,<br>SPY (1 Day );Long;62;Entry;2013-06-06 12:00:00 AM;161.2;TLx;2013-06-11 12:00:00 AM;162.89;102.28;259.15;-60.15
6580;35_DIA_1D_L_A,<br>DIA (1 Day );Long;67;Entry;2013-06-07 12:00:00 AM;151.16;ProfX;2013-06-11 12:00:00 AM;151.2;0.180000000001;113.99;-32.07
6581;98_TLT_1D_S_A,<br>TLT (1 Day );Short;87;Entry;2013-06-06 12:00:00 AM;114.88;ProfX;2013-06-11 12:00:00 AM;113.96;77.539999999999;238.87;-167.42
6582;99_KRE_1D_L_A,<br>KRE (1 Day );Long;311;Entry;2013-06-06 12:00:00 AM;32.1;ProfX;2013-06-11 12:00:00 AM;32.7;184.1;331.52;-60.34
6583;11_XLF_1D_S_A,<br>XLF (1 Day );Long;636;Entry;2013-06-06 12:00:00 AM;15.71;ProfX;2013-06-12 12:00:00 AM;15.79;48.38;386.71;-64.85
6584;26_XLF_1D_L_A,<br>XLF (1 Day );Long;636;Entry;2013-06-06 12:00:00 AM;15.71;ProfX;2013-06-12 12:00:00 AM;15.79;48.38;386.71;-64.85
6585;64_QQQ_1D_L_A,<br>QQQ (1 Day );Long;138;Entry;2013-06-07 12:00:00 AM;72.7;TLx;2013-06-12 12:00:00 AM;71.75;-133.6;145.03;-132.35
6586;66_IWM_1D_L_A,<br>IWM (1 Day );Long;104;Entry;2013-06-06 12:00:00 AM;96.36;ProfX;2013-06-12 12:00:00 AM;96.76;39.100000000001;252.51;-66.77
6587;79_SMH_1D_L_A,<br>SMH (1 Day );Long;516;Entry;2013-06-05 12:00:00 AM;19.29;TLx;2013-06-12 12:00:00 AM;18.7;-306.94;19.39;-305.69
6588;101_QQQ_1D_L_A,<br>QQQ (1 Day );Long;137;Entry;2013-06-05 12:00:00 AM;72.76;TimeX;2013-06-12 12:00:00 AM;71.85;-127.17;135.75;-177.98
6589;4_DIA_1D_L_A,<br>DIA (1 Day );Long;67;Entry;2013-06-07 12:00:00 AM;151.16;TimeX;2013-06-13 12:00:00 AM;151.76;37.7;113.99;-113.81
6590;36_DIA_1D_L_A,<br>DIA (1 Day );Long;67;Entry;2013-06-07 12:00:00 AM;151.16;ProfX;2013-06-13 12:00:00 AM;151.76;37.7;113.99;-113.81
6591;39_SPY_1D_L_A,<br>SPY (1 Day );Long;62;Entry;2013-06-06 12:00:00 AM;161.2;ProfX;2013-06-13 12:00:00 AM;164.21;184.119999999999;259.15;-60.15
6592;5_GDX_1D_L_A,<br>GDX (1 Day );Short;345;Entry;2013-06-10 12:00:00 AM;29.02;TimeX;2013-06-14 12:00:00 AM;28.12;307.999999999999;367.9;-135.8
6593;10_TLT_1D_L_A,<br>TLT (1 Day );Long;89;Entry;2013-06-13 12:00:00 AM;113.07;ProfX;2013-06-14 12:00:00 AM;113.82;64.25;140.26;-17.27
6594;18_QQQ_1D_L_A,<br>QQQ (1 Day );Long;139;Entry;2013-06-13 12:00:00 AM;71.75;ProfX;2013-06-14 12:00:00 AM;72.28;71.17;161.38;-29.05
6595;43_SPX_3D_L_A,<br>SPY (3 Days );Long;61;Entry;2013-06-07 12:00:00 AM;163.09;TimeX;2013-06-14 12:00:00 AM;163.18;2.99;139.66;-174.49
6596;53_GDX_1D_L_A,<br>GDX (1 Day );Long;334;Entry;2013-06-06 12:00:00 AM;29.93;TimeX;2013-06-14 12:00:00 AM;28.12;-607.04;185.79;-662.57
6597;65_SPX_1D_L_A,<br>SPY (1 Day );Long;61;Entry;2013-06-03 12:00:00 AM;163.83;TimeX;2013-06-14 12:00:00 AM;163.18;-42.15;94.52;-219.63
6598;30_XLK_1D_L_A,<br>XLK (1 Day );Long;320;Entry;2013-06-13 12:00:00 AM;31.2;PTx;2013-06-17 12:00:00 AM;31.8;189.5;190.75;-17.25
6599;41_SPY_1D_L_A,<br>SPY (1 Day );Long;61;Entry;2013-06-11 12:00:00 AM;163.3;TimeX;2013-06-17 12:00:00 AM;164.44;67.039999999999;115.87;-123.25
6600;59_HYG_1D_L_A,<br>XLF (1 Day );Long;627;Entry;2013-06-07 12:00:00 AM;16.04;TimeX;2013-06-17 12:00:00 AM;16.04;-2.5;174.31;-189.35
6601;80_SMH_1D_L_A,<br>SMH (1 Day );Long;525;Entry;2013-06-06 12:00:00 AM;19.05;TimeX;2013-06-17 12:00:00 AM;19.1;23.75;140.5;-242.75
6602;92_DIA_1D_L_A,<br>DIA (1 Day );Long;67;Entry;2013-06-13 12:00:00 AM;149.74;ProfX;2013-06-17 12:00:00 AM;151.78;134.179999999999;189.03;-18.67
6603;12_KRE_1D_L_A,<br>KRE (1 Day );Long;309;Entry;2013-06-13 12:00:00 AM;32.25;TimeX;2013-06-18 12:00:00 AM;32.83;176.719999999999;205.78;-38.33
6604;27_SPY_1D_L_A,<br>SPY (1 Day );Long;61;Entry;2013-06-11 12:00:00 AM;163.3;ProfX;2013-06-18 12:00:00 AM;165.74;146.34;162.84;-123.25
6605;56_QQQ_1D_L_A,<br>QQQ (1 Day );Long;136;Entry;2013-06-11 12:00:00 AM;72.69;ProfX;2013-06-18 12:00:00 AM;73.58;118.54;138.83;-156.29
6606;57_SMH_1D_L_A,<br>SMH (1 Day );Long;535;Entry;2013-06-13 12:00:00 AM;18.68;ProfX;2013-06-18 12:00:00 AM;19.38;372;394.65;-49.4
6607;67_IWM_1D_L_A,<br>IWM (1 Day );Long;101;Entry;2013-06-11 12:00:00 AM;97.68;ProfX;2013-06-18 12:00:00 AM;99.51;182.33;212.87;-133.56
6608;77_SMH_1D_L_A,<br>SMH (1 Day );Long;535;Entry;2013-06-13 12:00:00 AM;18.68;PTx;2013-06-18 12:00:00 AM;19.3;329.200000000001;330.45;-49.4
6609;100_QQQ_1D_L_A,<br>QQQ (1 Day );Long;139;Entry;2013-06-13 12:00:00 AM;71.75;PTx;2013-06-18 12:00:00 AM;73.65;261.600000000001;262.85;-29.05
6610;9_TLT_1D_L_A,<br>TLT (1 Day );Short;89;Entry;2013-06-13 12:00:00 AM;113.07;TimeX;2013-06-19 12:00:00 AM;112.11;82.940000000001;127.8;-142.76
6611;17_SPY_1D_L_A,<br>SPY (1 Day );Long;61;Entry;2013-06-12 12:00:00 AM;164.22;TLx;2013-06-19 12:00:00 AM;163.57;-42.15;106.72;-179.37
6612;13_QQQ_1D_L_A,<br>QQQ (1 Day );Long;137;Entry;2013-06-14 12:00:00 AM;72.76;TLx;2013-06-20 12:00:00 AM;71.63;-157.310000000001;130.27;-156.06
6613;29_DIA_1D_L_A,<br>DIA (1 Day );Long;66;Entry;2013-06-11 12:00:00 AM;151.08;TLx;2013-06-20 12:00:00 AM;149.84;-84.340000000001;149.23;-106.85
6614;39_SPY_1D_L_A,<br>SPY (1 Day );Long;61;Entry;2013-06-14 12:00:00 AM;164.03;SLx;2013-06-20 12:00:00 AM;159.49;-279.439999999999;118.31;-278.19
6615;41_SPY_1D_L_A,<br>SPY (1 Day );Long;61;Entry;2013-06-20 12:00:00 AM;161.86;TLx1;2013-06-20 12:00:00 AM;159.55;-143.41;96.96;-142.16
6616;58_SPY_1D_L_A,<br>SPY (1 Day );Long;61;Entry;2013-06-07 12:00:00 AM;163.85;TLx;2013-06-20 12:00:00 AM;160.32;-217.83;129.29;-216.58
6617;60_QQQ_1D_L_A,<br>QQQ (1 Day );Long;137;Entry;2013-06-14 12:00:00 AM;72.76;SLx;2013-06-20 12:00:00 AM;71.58;-164.160000000001;130.27;-162.91
6618;65_SPX_1D_L_A,<br>SPY (1 Day );Long;61;Entry;2013-06-17 12:00:00 AM;164.29;TLx;2013-06-20 12:00:00 AM;159.23;-311.16;102.45;-309.91
6619;68_FXI_1D_L_A,<br>FXI (1 Day );Long;294;Entry;2013-06-17 12:00:00 AM;34.48;SLx;2013-06-20 12:00:00 AM;32.56;-566.98;86.95;-565.73
6620;69_FXI_1D_L_A,<br>FXI (1 Day );Long;289;Entry;2013-06-13 12:00:00 AM;34.3;SLx;2013-06-20 12:00:00 AM;32.68;-470.680000000001;218.39;-469.43
6621;79_SMH_1D_L_A,<br>SMH (1 Day );Long;528;Entry;2013-06-17 12:00:00 AM;19.11;TLx;2013-06-20 12:00:00 AM;18.72;-208.42;194.11;-207.17
6622;8_SMH_1D_L_A,<br>SMH (1 Day );Long;523;Entry;2013-06-20 12:00:00 AM;18.82;SLx;2013-06-21 12:00:00 AM;18.42;-211.699999999999;30.13;-210.45
6623;23_IWM_1D_L_A,<br>IWM (1 Day );Long;102;Entry;2013-06-20 12:00:00 AM;96.71;SLx;2013-06-21 12:00:00 AM;94.98;-178.96;151.75;-177.71
6624;43_SPX_3D_L_A,<br>SPY (3 Days );Long;61;Entry;2013-06-19 12:00:00 AM;164.29;TLx;2013-06-21 12:00:00 AM;157.95;-389.239999999998;102.45;-387.99
6625;84_SPX_2D_L_A,<br>SPY (2 Days );Long;61;Entry;2013-05-31 12:00:00 AM;165.35;TimeX;2013-06-21 12:00:00 AM;159.07;-385.58;74.39;-481.93
6626;93_DIA_1D_L_A,<br>DIA (1 Day );Long;66;Entry;2013-06-18 12:00:00 AM;151.96;SLx;2013-06-21 12:00:00 AM;147.19;-317.320000000001;91.15;-316.07
6627;78_SMH_1D_L_A,<br>SMH (1 Day );Long;528;Entry;2013-06-17 12:00:00 AM;19.11;SLx;2013-06-24 12:00:00 AM;18.15;-509.379999999999;194.11;-508.13
6628;82_SPX_2D_L_A,<br>SPY (2 Days );Long;61;Entry;2013-06-18 12:00:00 AM;164.29;TLx;2013-06-24 12:00:00 AM;157.35;-425.84;102.45;-424.59
6629;11_XLF_1D_S_A,<br>XLF (1 Day );Long;628;Entry;2013-06-20 12:00:00 AM;15.78;TimeX;2013-06-27 12:00:00 AM;15.9;72.86;86.67;-434.57
6630;26_XLF_1D_L_A,<br>XLF (1 Day );Long;628;Entry;2013-06-20 12:00:00 AM;15.78;TimeX;2013-06-27 12:00:00 AM;15.9;72.86;86.67;-434.57
6631;90_DIA_1D_L_A,<br>DIA (1 Day );Long;68;Entry;2013-06-24 12:00:00 AM;146.33;ProfX;2013-06-27 12:00:00 AM;149.9;240.26;276.87;-80.13
6632;6_GDX_1D_L_A,<br>GDX (1 Day );Long;450;Entry;2013-06-27 12:00:00 AM;22.54;PTx;2013-06-28 12:00:00 AM;23.82;573.5;574.75;-64.25
6633;7_XBI_1D_L_A,<br>XBI (1 Day );Long;286;Entry;2013-06-20 12:00:00 AM;34.56;TimeX;2013-06-28 12:00:00 AM;34.75;51.839999999999;158.91;-433.11
6634;24_XBI_1D_L_A,<br>XBI (1 Day );Long;286;Entry;2013-06-20 12:00:00 AM;34.56;TimeX;2013-06-28 12:00:00 AM;34.75;51.839999999999;158.91;-433.11
6635;88_DIA_1D_L_A,<br>DIA (1 Day );Long;68;Entry;2013-06-25 12:00:00 AM;147.41;ProfX;2013-06-28 12:00:00 AM;148.55;75.020000000001;203.43;-54.97
6636;92_DIA_1D_L_A,<br>DIA (1 Day );Long;68;Entry;2013-06-25 12:00:00 AM;147.41;ProfX;2013-06-28 12:00:00 AM;148.55;75.020000000001;203.43;-54.97
6637;99_KRE_1D_L_A,<br>KRE (1 Day );Long;307;Entry;2013-06-25 12:00:00 AM;32.99;PTx;2013-06-28 12:00:00 AM;34.05;322.919999999999;324.17;-127.12
6638;10_TLT_1D_L_A,<br>TLT (1 Day );Long;91;Entry;2013-06-21 12:00:00 AM;110.15;TimeX;2013-07-01 12:00:00 AM;110.41;21.159999999999;30.6;-218.74
6639;18_QQQ_1D_L_A,<br>QQQ (1 Day );Long;141;Entry;2013-06-28 12:00:00 AM;70.95;ProfX;2013-07-01 12:00:00 AM;71.71;104.660000000001;189.1;-23.81
6640;19_XLK_1D_L_A,<br>XLK (1 Day );Long;238;Entry;2013-06-28 12:00:00 AM;30.47;ProfX;2013-07-01 12:00:00 AM;30.75;64.14;122.51;-27.43
6641;25_XLK_1D_L_A,<br>XLK (1 Day );Long;326;Entry;2013-06-28 12:00:00 AM;30.47;ProfX;2013-07-01 12:00:00 AM;30.75;88.78;168.27;-37.11
6642;36_DIA_1D_L_A,<br>DIA (1 Day );Long;68;Entry;2013-06-25 12:00:00 AM;147.41;ProfX;2013-07-01 12:00:00 AM;149.42;134.180000000001;208.87;-54.97
6643;59_HYG_1D_L_A,<br>XLF (1 Day );Long;644;Entry;2013-06-24 12:00:00 AM;15.34;PTx;2013-07-01 12:00:00 AM;16.09;480.5;481.75;-162.25
6644;64_QQQ_1D_L_A,<br>QQQ (1 Day );Long;143;Entry;2013-06-25 12:00:00 AM;70.4;PTx;2013-07-01 12:00:00 AM;71.84;203.42;204.67;-85.62
6645;65_SPX_1D_L_A,<br>SPY (1 Day );Long;63;Entry;2013-06-24 12:00:00 AM;157.41;ProfX;2013-07-01 12:00:00 AM;161.36;246.350000000001;318.16;-107.09
6646;66_IWM_1D_L_A,<br>IWM (1 Day );Long;105;Entry;2013-06-21 12:00:00 AM;95.64;TimeX;2013-07-01 12:00:00 AM;98.58;306.2;362.05;-191.3
6647;67_IWM_1D_L_A,<br>IWM (1 Day );Long;106;Entry;2013-06-25 12:00:00 AM;95.59;ProfX;2013-07-01 12:00:00 AM;98.58;314.439999999999;370.81;-77.57
6648;68_FXI_1D_L_A,<br>FXI (1 Day );Long;315;Entry;2013-06-26 12:00:00 AM;32.26;ProfX;2013-07-01 12:00:00 AM;32.48;66.800000000002;172;-83.15
6649;75_DIA_1D_L_A,<br>DIA (1 Day );Long;68;Entry;2013-06-26 12:00:00 AM;148.3;ProfX;2013-07-01 12:00:00 AM;149.42;73.66;148.35;-23.69
6650;77_SMH_1D_L_A,<br>SMH (1 Day );Long;541;Entry;2013-06-24 12:00:00 AM;18.31;ProfX;2013-07-01 12:00:00 AM;18.8;262.590000000001;388.27;-147.32
6651;81_IWM_1D_L_A,<br>IWM (1 Day );Long;105;Entry;2013-06-26 12:00:00 AM;96.52;ProfX;2013-07-01 12:00:00 AM;98.58;213.8;269.65;-92.6
6652;39_SPY_1D_L_A,<br>SPY (1 Day );Long;63;Entry;2013-06-24 12:00:00 AM;157.41;ProfX;2013-07-02 12:00:00 AM;161.21;236.900000000001;318.16;-107.09
6653;57_SMH_1D_L_A,<br>SMH (1 Day );Long;539;Entry;2013-06-26 12:00:00 AM;18.72;ProfX;2013-07-02 12:00:00 AM;18.79;35.23;165.84;-98.27
6654;63_QQQ_1D_L_A,<br>QQQ (1 Day );Long;141;Entry;2013-06-27 12:00:00 AM;71.24;ProfX;2013-07-02 12:00:00 AM;71.74;68;148.21;-64.7
6655;69_FXI_1D_L_A,<br>FXI (1 Day );Long;310;Entry;2013-06-21 12:00:00 AM;32.83;TimeX;2013-07-02 12:00:00 AM;32.02;-253.599999999998;110.35;-460.05
6656;76_DIA_1D_L_A,<br>DIA (1 Day );Long;68;Entry;2013-06-26 12:00:00 AM;148.3;ProfX;2013-07-02 12:00:00 AM;148.93;40.34;148.35;-23.69
6657;56_QQQ_1D_L_A,<br>QQQ (1 Day );Long;141;Entry;2013-06-27 12:00:00 AM;71.24;ProfX;2013-07-03 12:00:00 AM;72.03;108.890000000001;158.08;-64.7
6658;78_SMH_1D_L_A,<br>SMH (1 Day );Long;539;Entry;2013-06-26 12:00:00 AM;18.72;TimeX;2013-07-03 12:00:00 AM;18.91;99.910000000001;165.84;-98.27
6659;79_SMH_1D_L_A,<br>SMH (1 Day );Long;539;Entry;2013-06-26 12:00:00 AM;18.72;ProfX;2013-07-03 12:00:00 AM;18.91;99.910000000001;165.84;-98.27
6660;80_SMH_1D_L_A,<br>SMH (1 Day );Long;551;Entry;2013-06-25 12:00:00 AM;18.45;ProfX;2013-07-03 12:00:00 AM;18.91;250.96;318.33;-89.41
6661;82_SPX_2D_L_A,<br>SPY (2 Days );Long;64;Entry;2013-06-26 12:00:00 AM;158.48;TimeX;2013-07-04 12:00:00 AM;161.28;176.700000000001;254.75;-69.09
6662;9_TLT_1D_L_A,<br>TLT (1 Day );Short;91;Entry;2013-07-03 12:00:00 AM;110.31;PTx;2013-07-05 12:00:00 AM;107.26;275.05;276.3;-32.19
6663;15_TLT_1D_L_A,<br>TLT (1 Day );Long;92;Entry;2013-06-24 12:00:00 AM;107.83;TLx;2013-07-05 12:00:00 AM;107.27;-54.02;271.99;-52.77
6664;43_SPX_3D_L_A,<br>SPY (3 Days );Long;63;Entry;2013-06-28 12:00:00 AM;159.87;TimeX;2013-07-05 12:00:00 AM;163.02;195.95;200.98;-40.31
6665;83_SPX_2D_L_A,<br>SPY (2 Days );Long;64;Entry;2013-06-26 12:00:00 AM;158.48;ProfX;2013-07-05 12:00:00 AM;163.02;288.060000000001;293.15;-69.09
6666;3_QQQ_1D_L_A,<br>QQQ (1 Day );Long;139;Entry;2013-07-03 12:00:00 AM;71.48;ProfX;2013-07-08 12:00:00 AM;72.65;160.13;208.64;-9.59
6667;11_XLF_1D_S_A,<br>XLF (1 Day );Long;629;Entry;2013-06-28 12:00:00 AM;15.84;TimeX;2013-07-08 12:00:00 AM;16.22;236.519999999999;275.51;-83.02
6668;26_XLF_1D_L_A,<br>XLF (1 Day );Long;629;Entry;2013-06-28 12:00:00 AM;15.84;TimeX;2013-07-08 12:00:00 AM;16.22;236.519999999999;275.51;-83.02
6669;84_SPX_2D_L_A,<br>SPY (2 Days );Long;63;Entry;2013-06-24 12:00:00 AM;157.41;ProfX;2013-07-08 12:00:00 AM;163.95;409.520000000001;438.49;-107.09
6670;86_SPX_2D_L_A,<br>SPY (2 Days );Long;64;Entry;2013-06-26 12:00:00 AM;158.48;ProfX;2013-07-08 12:00:00 AM;163.95;347.580000000002;376.99;-69.09
6671;1_SPX_1D_L_A,<br>SPY (1 Day );Long;62;JulyLong;2013-06-28 12:00:00 AM;160.63;L_ProfExit;2013-07-09 12:00:00 AM;164.98;267.2;268.45;-48.99
6672;23_IWM_1D_L_A,<br>IWM (1 Day );Long;101;Entry;2013-07-02 12:00:00 AM;98.16;TimeX;2013-07-09 12:00:00 AM;101;284.34;305.79;-72.96
6673;54_QQQ_1D_L_A,<br>QQQ (1 Day );Long;139;Entry;2013-07-03 12:00:00 AM;71.48;ProfX;2013-07-09 12:00:00 AM;73.09;221.29;244.78;-9.59
6674;65_SPX_1D_L_A,<br>SPY (1 Day );Long;62;Entry;2013-07-02 12:00:00 AM;161.12;ProfX;2013-07-09 12:00:00 AM;165.13;246.119999999999;259.77;-57.05
6675;7_XBI_1D_L_A,<br>XBI (1 Day );Long;276;Entry;2013-07-02 12:00:00 AM;36.26;ProfX;2013-07-10 12:00:00 AM;37.83;430.82;445.87;-61.97
6676;24_XBI_1D_L_A,<br>XBI (1 Day );Long;276;Entry;2013-07-02 12:00:00 AM;36.26;ProfX;2013-07-10 12:00:00 AM;37.83;430.82;445.87;-61.97
6677;52_GDX_1D_S_A,<br>GDX (1 Day );Short;427;Entry;2013-07-08 12:00:00 AM;23.64;ProfX;2013-07-10 12:00:00 AM;23.19;189.65;314.73;-31.14
6678;22_SPY_1D_L_A,<br>SPY (1 Day );Long;61;Entry;2013-07-08 12:00:00 AM;163.86;ProfX;2013-07-11 12:00:00 AM;167.44;215.879999999999;227.5;-48.83
6679;39_SPY_1D_L_A,<br>SPY (1 Day );Long;62;Entry;2013-07-03 12:00:00 AM;160.48;ProfX;2013-07-11 12:00:00 AM;167.44;429.02;440.81;-17.37
6680;58_SPY_1D_L_A,<br>SPY (1 Day );Long;62;Entry;2013-06-28 12:00:00 AM;160.63;ProfX;2013-07-11 12:00:00 AM;167.44;419.72;431.51;-48.99
6681;70_FXI_1D_S_A,<br>FXI (1 Day );Short;309;Entry;2013-07-10 12:00:00 AM;32.54;SLx;2013-07-11 12:00:00 AM;33.84;-404.200000000001;72.91;-402.95
6682;101_QQQ_1D_L_A,<br>QQQ (1 Day );Long;138;Entry;2013-07-09 12:00:00 AM;72.99;PTx;2013-07-11 12:00:00 AM;74.61;221.060000000001;222.31;-48.17
6683;50_GDX_1D_L_A,<br>GDX (1 Day );Long;431;Entry;2013-07-11 12:00:00 AM;24.52;PTx;2013-07-16 12:00:00 AM;25.33;346.610000000001;347.86;-199.51
